postcode,postcodelat,postcodelong,lsoacode,lsoaname,lsoalat,lsoalong,IMD-rank
B32 9GH,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GN,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GP,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9WA,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0ZX,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9FD,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9WB,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NJ,52.458995,-1.995638,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0ZE,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0BW,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 3TU,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GD,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9BR,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 2PQ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9EZ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1XD,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8QU,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NL,52.459669,-1.993224,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8HR,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1LN,52.457907,-1.992856,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9FQ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8WR,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1QA,52.457421,-1.997919,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PL,52.45548,-2.000127,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8YQ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9FR,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NN,52.458761,-1.993357,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 2XN,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8HT,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1QB,52.457008,-1.998699,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9FS,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1JR,52.459651,-1.995594,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9BB,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 2WF,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NP,52.458626,-1.995726,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 3LL,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1JS,52.460163,-1.993327,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1QD,52.456271,-2.000024,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9BX,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 2XQ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0WD,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1EN,52.460802,-1.996197,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9DW,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NR,52.456648,-1.997036,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9BY,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9BE,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1DF,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NS,52.45654,-1.997551,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1JB,52.461673,-1.992694,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8WD,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9AQ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NT,52.456396,-1.995241,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8WE,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1HY,52.460586,-1.99421,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NU,52.456828,-1.995741,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8WF,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0DL,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PT,52.459058,-1.997242,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1HZ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9WN,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PA,52.455066,-1.997375,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9BJ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9ER,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8NY,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9ZD,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0ZS,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1LF,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9QA,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8EW,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1NY,52.455623,-1.997169,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0LJ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PX,52.457997,-1.997801,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 0RZ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8EX,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8TW,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PY,52.457035,-1.999597,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PE,52.45601,-1.998434,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1LH,52.457898,-1.996609,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 9ZG,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1PF,52.455614,-1.999582,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GA,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8TY,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B17 8EF,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 1LJ,52.457862,-1.994564,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GX,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GY,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9HA,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9HE,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9HF,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GR,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9HH,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GS,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GT,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9HJ,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B32 9GU,52.460721,-1.995226,E01009249,Birmingham 080A,52.45791,-1.99621,11066
B10 0HU,52.464946,-1.846799,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0HB,52.465696,-1.849917,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JA,52.46316,-1.849292,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JB,52.464749,-1.847594,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JD,52.465989,-1.847031,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JE,52.464993,-1.848491,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JF,52.463556,-1.850056,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 9DP,52.466535,-1.845204,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 9DQ,52.467327,-1.846349,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JH,52.463683,-1.850439,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0TU,52.466339,-1.846455,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JJ,52.465101,-1.848977,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0JL,52.46635,-1.848413,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 9DW,52.467335,-1.84526,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B10 0HT,52.46569,-1.84581,E01009337,Birmingham 070C,52.46543,-1.84834,1118
B74 4AW,52.586553,-1.833445,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XB,52.583634,-1.828851,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AY,52.586401,-1.834095,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AE,52.587529,-1.836851,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UP,52.58393,-1.834945,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5BG,52.589615,-1.830747,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XD,52.585316,-1.8297,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TG,52.582299,-1.831778,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AZ,52.586616,-1.833312,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AF,52.586563,-1.833828,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UQ,52.582867,-1.832913,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XY,52.584911,-1.835709,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5BH,52.591442,-1.831906,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TH,52.580777,-1.830456,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4BP,52.589385,-1.833759,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XZ,52.58484,-1.836565,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5EQ,52.590273,-1.825563,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5AT,52.590128,-1.831232,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AH,52.587678,-1.833972,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5BJ,52.590037,-1.830656,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TJ,52.582605,-1.832161,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5ES,52.590279,-1.824072,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XH,52.58654,-1.830286,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UU,52.579571,-1.829546,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5AW,52.584541,-1.828124,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TL,52.584201,-1.835579,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AL,52.586806,-1.834315,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UW,52.586412,-1.829194,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TN,52.585328,-1.831457,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5HJ,52.592216,-1.833157,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UD,52.583948,-1.828274,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4DA,52.590041,-1.833431,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AN,52.58679,-1.835569,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UY,52.583144,-1.831849,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5BP,52.587419,-1.82922,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UE,52.583291,-1.828041,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4DB,52.590365,-1.83374,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TP,52.586246,-1.832162,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4BX,52.588719,-1.832757,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5HL,52.592575,-1.83258,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TQ,52.583501,-1.830386,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4BY,52.587853,-1.830606,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5DP,52.590865,-1.830727,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UG,52.585846,-1.829211,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4DD,52.590726,-1.834211,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TR,52.58181,-1.829876,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5EF,52.590618,-1.827805,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4BZ,52.588645,-1.831429,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2UH,52.584892,-1.828772,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5EG,52.590446,-1.827156,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4TN,52.585808,-1.833846,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4BH,52.588797,-1.830853,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5AL,52.584398,-1.828523,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XS,52.584072,-1.83369,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5BB,52.590196,-1.828294,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4BJ,52.590589,-1.832647,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AA,52.587306,-1.831464,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2TW,52.584674,-1.83292,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 4AB,52.587656,-1.831374,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5BD,52.590198,-1.830051,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B74 2XA,52.58215,-1.828562,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B75 5DE,52.589279,-1.828489,E01009425,Birmingham 002D,52.58635,-1.83159,21903
B33 8TL,52.476867,-1.815883,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B25 8RU,52.474184,-1.812906,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8QE,52.47681,-1.813645,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SX,52.477402,-1.818988,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8UW,52.474317,-1.812125,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8QF,52.477458,-1.814408,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TN,52.478518,-1.813594,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SY,52.477375,-1.818487,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B25 8RX,52.474447,-1.814921,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8UY,52.477121,-1.811421,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TQ,52.475604,-1.818862,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SH,52.479039,-1.813548,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8UG,52.47856,-1.812136,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8QJ,52.477276,-1.813158,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SJ,52.479587,-1.813133,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8UJ,52.477967,-1.812124,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TA,52.478038,-1.817513,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TB,52.477311,-1.817751,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8UL,52.477275,-1.811965,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SN,52.479086,-1.81474,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B25 8SA,52.475245,-1.819394,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TD,52.476832,-1.816678,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B25 8SB,52.475188,-1.817421,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8UN,52.476017,-1.812471,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TE,52.476358,-1.817991,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TF,52.476414,-1.819536,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TG,52.476073,-1.819714,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TH,52.475609,-1.816359,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SS,52.478196,-1.814788,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8QA,52.477462,-1.811287,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8ST,52.478442,-1.816907,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8QB,52.477843,-1.81317,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8TJ,52.475996,-1.816328,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8SU,52.478373,-1.818777,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B25 8RS,52.474186,-1.814555,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B33 8PN,52.477989,-1.809061,E01009513,Birmingham 066F,52.4769,-1.81649,1846
B15 3ND,52.470269,-1.936739,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QL,52.468728,-1.947149,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PW,52.470598,-1.947868,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NY,52.468724,-1.938832,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NE,52.470351,-1.938432,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PD,52.469869,-1.945057,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NZ,52.468912,-1.936712,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PE,52.470444,-1.945439,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9PN,52.471689,-1.935368,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NG,52.47019,-1.940243,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9NP,52.471591,-1.936767,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PZ,52.468034,-1.943028,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PF,52.469959,-1.946264,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NH,52.469318,-1.941289,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3XA,52.47041,-1.94934,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PG,52.470113,-1.948957,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3UN,52.470231,-1.950974,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QQ,52.465167,-1.946005,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3XB,52.470734,-1.950061,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PH,52.469113,-1.944704,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PJ,52.468475,-1.945441,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3LN,52.469308,-1.939228,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9PA,52.471797,-1.935898,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NN,52.468779,-1.941761,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QB,52.467764,-1.942145,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3LP,52.469764,-1.934532,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9NX,52.471591,-1.936767,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PN,52.47022,-1.947368,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9PW,52.471356,-1.935354,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NP,52.466209,-1.942868,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9NY,52.471224,-1.940992,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QD,52.466875,-1.944192,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B16 9NZ,52.471529,-1.939122,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3UB,52.466305,-1.93804,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QE,52.465662,-1.945695,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PP,52.467963,-1.944588,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NR,52.466253,-1.940719,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QF,52.467937,-1.948651,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PQ,52.469492,-1.947589,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NS,52.467026,-1.940453,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QG,52.467254,-1.949211,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PR,52.46985,-1.943658,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NT,52.467754,-1.939893,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3UE,52.465712,-1.937805,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QH,52.469917,-1.952034,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NU,52.468563,-1.940539,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3LW,52.470268,-1.93487,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NB,52.469847,-1.938506,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3QJ,52.470744,-1.952475,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3PA,52.469335,-1.93836,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B15 3NW,52.467691,-1.941542,E01008991,Birmingham 064F,52.46848,-1.94366,24610
B30 1SY,52.421657,-1.948954,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1SE,52.423509,-1.950275,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1QG,52.425821,-1.952552,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1HE,52.420299,-1.947308,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1SG,52.424373,-1.951098,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1HF,52.420082,-1.946485,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1SH,52.423205,-1.952525,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1QJ,52.424851,-1.954774,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1ES,52.418806,-1.946251,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1HG,52.419758,-1.945647,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B31 2AP,52.421149,-1.960821,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1QL,52.42494,-1.952421,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1SL,52.421182,-1.953821,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1EW,52.418698,-1.946884,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B31 2DG,52.42077,-1.956336,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1SN,52.421569,-1.952983,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1RY,52.421217,-1.951131,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B31 2EQ,52.422766,-1.958084,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1SP,52.420895,-1.954395,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1RH,52.424884,-1.949288,E01008954,Birmingham 113B,52.42219,-1.95279,15407
B30 1EH,52.417952,-1.946664,E01008954,Birmingham 113B,52.42219,-1.95279,15407
